,Track,Artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1100,Angels Like You,Miley Cyrus,1daDRI9ahBonbWD8YcxOIB,0.672,0.642,5,-4.035,1,0.0313,0.0981,0,0.1,0.494,121.981
1101,Miedito o Qué? (feat. KAROL G),"Ovy On The Drums, Danny Ocean",7MoZgM6AsQaZw14WnKopuy,0.851,0.776,6,-3.254,1,0.0561,0.12,0,0.1,0.804,95.995
1102,WTF Do I Know,Miley Cyrus,37PJvlIfYWqEX6fgjHlnTf,0.564,0.849,4,-2.619,0,0.248,0.00255,0,0.269,0.634,157.905
1103,Wu Wu,"Sen Senra, Feid",1RCTlsE4iiRwHHq1VE4XrG,0.658,0.491,4,-5.178,0,0.0638,0.399,0,0.134,0.408,109.98
1104,Plastic Hearts,Miley Cyrus,6qCsKKS7Ol63SJW3LOIX5R,0.551,0.756,2,-4.948,1,0.0652,0.0511,0,0.0765,0.618,175.984
1105,Night Crawling (feat. Billy Idol),Miley Cyrus,4U34WsyOvppOMnRfq7DuOy,0.638,0.918,11,-4.368,1,0.0382,0.0378,0.00805,0.0948,0.668,134.022
1106,Gimme What I Want,Miley Cyrus,4v8jmsVox8VwU5js3JHOJZ,0.659,0.765,0,-5.392,0,0.0591,0.0428,0,0.0783,0.41,89.983
1107,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",78SeXVRJ7KCqVmOwTiFjnI,0.65,0.655,1,-3.71,0,0.405,0.25,0,0.0691,0.735,94.059
1108,Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-06,0.355,0.947,107.682
1109,Santa Tell Me,Ariana Grande,0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9
1110,Blinding Lights (with ROSALÍA) - Remix,The Weeknd,7MXgrcOQAJ5VwSNUL0lDd3,0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62e-05,0.0946,0.249,170.903
1111,TLC,"Cruz Cafuné, Maikel Delacalle",1MFPffey46xE0e2PQLSAup,0.78,0.594,4,-6.91,0,0.0821,0.239,0,0.232,0.438,115.06
1112,No Me Llama,"Zion & Lennox, Myke Towers",4YqeXl57vJDYuEdcOL1vRD,0.688,0.751,0,-2.792,1,0.26,0.102,3.92e-06,0.0771,0.692,183.958
1113,Nuestro Nombre,Natalia Lacunza,6NAYH4F6NJqL5lu14bEJSK,0.6,0.603,6,-5.819,1,0.0337,0.737,0.000979,0.101,0.344,78.059
1114,Más De La Una,"Piso 21, Maluma",69Y5IZuBvGyzySFt5x7kCq,0.605,0.8,10,-3.018,1,0.312,0.518,0.000128,0.0763,0.732,92.284
1115,Lento,"Mr Eazi, J Balvin",2XghxCSGfhpGR2B3ahQXVr,0.87,0.721,10,-5.311,0,0.11,0.522,0.648,0.108,0.489,92.025
1116,Despertar,"Estopa, Amaral",16P23VQVCU9uTjw3c4bHzp,0.412,0.643,11,-7.084,0,0.0479,0.375,0,0.113,0.191,92.203
1117,No Me Acostumbro,"Wisin, Ozuna, Reik, Los Legendarios, Miky Woodz",1dFvzd0wivuzxU2BLcEynb,0.701,0.8,9,-2.904,1,0.129,0.381,0,0.13,0.706,180.057
1118,Teach Me How To Love,Shawn Mendes,5LZtB6nxvjIhUoElp3Zqk0,0.592,0.885,9,-4.944,0,0.0807,0.0505,2.38e-06,0.0843,0.731,98.991
1119,CARTIER DE MADERA,Cruz Cafuné,21tInnYsayOXYnoItATry9,0.85,0.527,11,-10.834,1,0.306,0.253,0.000199,0.166,0.396,126.015
1120,Volver,"Miranda, Hard GZ, Dualy",6rwYZI7sVX2fIdTmc27flL,0.652,0.677,1,-10.762,1,0.312,0.511,0,0.0788,0.451,100.02
1121,BEAST MODE,"Cruz Cafuné, WE$T DUBAI",6MPGwPHEhVt4CwSP7gFCq9,0.879,0.505,4,-7.697,0,0.398,0.528,0,0.144,0.726,100.084
1122,STONE ISLAND,Cruz Cafuné,42TZor3sf5guhMPqX5sO8J,0.816,0.425,1,-10.96,0,0.408,0.244,0,0.481,0.47,139.921
1123,ISSEY MIYAKE,Cruz Cafuné,42SLXbOGY9PO3mEujah5Zo,0.58,0.57,7,-7.503,1,0.339,0.752,0.000143,0.426,0.893,98.467
1124,MAPA DE CALOR,Cruz Cafuné,4uJ2aIlLot069732NBjxNR,0.776,0.546,2,-6.959,0,0.277,0.041,0,0.0773,0.655,156.805
1125,It's Beginning to Look a Lot like Christmas,Michael Bublé,5a1iz510sv2W9Dt1MvFd5R,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775
1126,Rockin' Around The Christmas Tree,Brenda Lee,2EjXfH91m7f8HiJN1yQg97,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196
1127,Feliz Navidad,José Feliciano,0oPdaY4dXtc3ZsaG17V972,0.513,0.831,2,-9.004,1,0.0383,0.55,0,0.336,0.963,148.837
1128,It's the Most Wonderful Time of the Year,Andy Williams,5hslUAKq9I9CG2bAulFkHN,0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629
1129,Mistletoe,Justin Bieber,7xapw9Oy21WpfEcib2ErSA,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993
1130,Underneath the Tree,Kelly Clarkson,3YZE5qDV7u1ZD1gZc47ZeR,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.689,159.878
1131,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2uFaJJtFpPDc5Pa95XzTvg,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009
1132,Holly Jolly Christmas,Michael Bublé,5PuKlCjfEVIXl0ZBp5ZW9g,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251
1133,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,4kKdvXD0ez7jp1296JmAts,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169
1134,Sleigh Ride,The Ronettes,5ASM6Qjiav2xPe7gRkQMsQ,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751
1135,11 RAZONES,Aitana,7Ed1gXqOXuOVKz36x1t8SM,0.55,0.874,5,-3.937,1,0.0508,0.00599,0,0.214,0.348,166.011
1136,Si Me Tomo Una Cerveza,"Migrantes, Alico",3lCbsHaN1wCxyDzcNN2x4N,0.72,0.613,1,-6.899,0,0.0572,0.185,0,0.155,0.857,84.974
1137,CORAZÓN SIN VIDA,"Aitana, Sebastian Yatra",1cQo3Eo009E3lOHUHQPxsN,0.48,0.572,2,-4.013,1,0.0412,0.169,0,0.0711,0.452,89.89
1138,– (MENOS),"Aitana, Alvaro Diaz, Pole.",0Z2cPVHF1qwpfpAnSxOvnu,0.631,0.82,8,-3.812,1,0.0398,0.0998,0,0.119,0.872,158.007
1139,CUANDO TE FUISTE,"Aitana, Natalia Lacunza",3vrslkAmBQ4mvqfOX1Xc6Q,0.594,0.833,7,-3.448,1,0.0769,0.00657,0,0.0705,0.536,159.889
1140,+ (MÁS),"Aitana, Cali Y El Dandee",1MXzojJav1N4cREWTFm1iZ,0.561,0.678,8,-4.23,1,0.0324,0.0996,0,0.125,0.662,160.042
1141,NO TE HAS IDO Y YA TE EXTRAÑO,Aitana,5XJIXRAM4ivaOitRM4NuE4,0.488,0.807,9,-3.817,1,0.0873,0.0261,0,0.0919,0.23,75.29
1142,ESTUPIDEZ,"Aitana, Beret",2La58UY7zeXryNx0g6GIG2,0.569,0.709,4,-3.958,1,0.0769,0.129,0,0.367,0.606,87.773
1143,X (POR),Aitana,365Tuoe67LpDMy7G1L0pKk,0.633,0.85,2,-2.707,1,0.0693,0.0405,1.28e-06,0.197,0.654,151.879
1144,÷ (DIVIDIDO),Aitana,4obZjmCnL1GrBPzPUwIgB9,0.685,0.879,1,-3.267,1,0.0573,0.00579,0,0.0569,0.663,133.997
1145,= (IGUAL),Aitana,3ucHRbOnWonsQrelFHmmSA,0.434,0.749,9,-4.551,1,0.0509,0.14,0,0.202,0.262,72.687
1146,Bandido,"Myke Towers, Juhn",1xK1Gg9SxG8fy2Ya373oqb,0.713,0.617,8,-4.637,1,0.0887,0.122,0,0.0962,0.682,168.021
1147,SI NO VAS A VOLVER,Aitana,7es67JIZ333OB30dYfjfal,0.697,0.667,8,-4.039,1,0.0332,0.00445,0,0.119,0.275,116.996
1148,La fiesta,Pablo Alborán,0EFWdMMuZjzJLTv6J18Ojp,0.678,0.635,6,-8.813,0,0.219,0.56,0,0.226,0.706,100.054
1149,willow,Taylor Swift,6Qn3Doma6qDvJIPUz9LBgx,0.426,0.581,4,-9.228,0,0.152,0.828,0.00201,0.111,0.574,77.525
1150,champagne problems,Taylor Swift,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,0,-12.077,1,0.0377,0.92,0,0.113,0.32,171.319
1151,Verte,"Nicki Nicole, Dread Mar I, Bizarrap",2mMZAd3ol9wGI2WJl4XJCF,0.773,0.668,4,-4.254,0,0.366,0.374,0,0.0763,0.741,150.043
1152,Al filo,FERNANDOCOSTA,4bp2lS1LSotJkXHxngiJxn,0.707,0.721,2,-7.81,1,0.369,0.108,0,0.0954,0.468,91.0
1153,"no body, no crime (feat. HAIM)",Taylor Swift,3RaT22zZsxVYxxKR7TAaYF,0.546,0.613,7,-7.589,0,0.0264,0.418,0,0.103,0.535,79.015
1154,gold rush,Taylor Swift,5BK0uqwY9DNfZ630STAEaq,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05
1155,Desnudarte,"Brytiago, Jay Wheeler",3wrBFPDRyIGyGXxGSc970M,0.863,0.527,10,-6.261,1,0.216,0.377,3.7e-06,0.0946,0.599,90.99
1156,De Vuelta Pa' La Vuelta,"Daddy Yankee, Marc Anthony",7AUhck1sPy11OExQmDDx4P,0.665,0.94,5,-3.606,1,0.0553,0.434,0,0.0914,0.752,93.725
1157,‘tis the damn season,Taylor Swift,7dW84mWkdWE5a6lFWxJCBG,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916
1158,Cosa de Dos,"SHB, Morad",4twCtcHuR5RePZF5tHDJKc,0.471,0.755,4,-7.188,1,0.461,0.314,0,0.473,0.608,150.47
1159,Algo Mejor,"Maka, Juancho Marqués",2MOLOFriBYS30s0lO052qe,0.544,0.605,8,-7.576,0,0.182,0.0665,0.000143,0.106,0.373,180.03
1160,tolerate it,Taylor Swift,0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952
1161,Que siempre sea verano,Pablo Alborán,05WGuzxCek5NSKjMVLeJSz,0.412,0.205,10,-12.977,1,0.0432,0.809,0,0.0957,0.458,79.552
1162,Dicen,Pablo Alborán,5g0RKQ3VOjWqPy5xOIEosd,0.713,0.546,11,-9.865,0,0.0985,0.122,0,0.0811,0.691,134.981
1163,De carne y hueso,Pablo Alborán,7Mx7KgCAK3OLsymBWYl25e,0.854,0.548,10,-8.514,1,0.11,0.522,0,0.113,0.672,141.958
1164,happiness,Taylor Swift,73YUReisjb3A9ActdLLjJQ,0.559,0.334,11,-10.733,1,0.0376,0.87,0,0.114,0.211,122.079
1165,Una Noche,"Liderj, Rvfv",47HHQSDj9RGV6NHHybilQ3,0.783,0.672,8,-7.829,0,0.071,0.749,0.00828,0.236,0.755,99.905
1166,Malabares,Pablo Alborán,1ulWiH113nexbykR6IL8mo,0.74,0.563,7,-11.134,1,0.37,0.285,0.000388,0.0962,0.525,124.951
1167,Fernando Alonso,"El Jhota, Camin",7gatSZfAOubg3wjlKXYpM9,0.813,0.897,7,-4.778,0,0.0541,0.121,0.00106,0.126,0.899,137.981
1168,GIRL LIKE ME,"Black Eyed Peas, Shakira",1zLBsSVxETQOfINOLYvT5m,0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025
1169,Shars 2020,Al Safir,036QM4rIhz7A7n66IWA7Ej,0.69,0.587,0,-8.506,0,0.279,0.241,1.87e-06,0.0863,0.468,95.003
1170,Me Olvidé De Los 2,Rels B,02qcrVQ61nS94wWvLaiXGf,0.722,0.37,8,-8.826,1,0.203,0.525,5.06e-06,0.146,0.306,97.059
1171,Extasy,Myke Towers,4hnwfhQbZKaNpC1q9zgB4A,0.527,0.667,0,-4.97,1,0.262,0.287,0.039,0.113,0.463,97.959
1172,Mi Ex,Myke Towers,5ohoKvnOts2U2igkCZow9z,0.81,0.683,10,-7.497,1,0.202,0.373,6.42e-05,0.126,0.247,90.04
1173,Explícito,Myke Towers,6qraVL4IJaIj0IuEexYJNa,0.828,0.83,2,-3.371,1,0.047,0.348,1.6e-05,0.0613,0.422,95.007
1174,Snowman,Sia,7uoFMmxln0GPXQ0AcCBXRq,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957
1175,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler, Myke Towers, Rauw Alejandro",7LE1K0lZyRFZjSlrnm7lfD,0.841,0.674,2,-5.35,1,0.0962,0.104,0,0.131,0.761,90.007
1176,Déjà vu,"Natos y Waor, Recycled J",3rFbl0HsJkxOQFmPH30vbc,0.766,0.57,2,-8.091,1,0.268,0.0087,0,0.113,0.303,85.967
1177,Lo Real,"Hard GZ, Nikone, Dualy",6Z1tZjQzSgEVoLYc5FE7pw,0.684,0.567,3,-10.766,1,0.128,0.297,1.92e-06,0.096,0.575,100.095
1178,"Hola, mi amor (feat. Lérica, Junco)",Nyno Vargas,2TVnFqFnCki0TWhyzCYGtr,0.726,0.92,5,-2.988,1,0.0995,0.115,0,0.227,0.755,89.962
1179,Kiyaera,"Soto Asa, Bad Gyal",4EwlvJmJjG3FkOPUbhQ3wR,0.757,0.767,1,-3.978,1,0.311,0.146,0.00155,0.136,0.707,184.018
1180,"A Mi También ft. Alvaro Diaz, Feid",Tainy,5Bc130ZswADfOY9bxk1y98,0.761,0.644,9,-4.496,1,0.0523,0.344,1.55e-06,0.274,0.696,83.986
1181,"La Curiosidad (feat. Dj Nelson, Arcangel, Zion & Lennox, De La Ghetto & Brray) - Red Grand Prix Remix","Jay Wheeler, Myke Towers, Becky G",5E97zd7EDczPvQ6GRNr6y2,0.745,0.717,11,-5.255,0,0.213,0.23,0,0.223,0.741,179.952
1182,Singapur (Remix),"El Alfa, Chencho Corleone, Farruko, Justin Quiles, Myke Towers",0lCHRVlRZCEyLj3Gkc1nv1,0.864,0.766,2,-5.915,1,0.158,0.452,0.000428,0.0811,0.653,112.987
1183,AYNEA REMIX,"FMK, Maria Becerra, Beret",5dDxdj2MrqrYCGzqXfJycL,0.618,0.499,0,-5.368,1,0.0952,0.0437,0,0.224,0.445,171.924
1184,Hasta Abajo,"Kevin Roldan, Bryant Myers, Lyanno",4PEfJZpVjdclfzZ9XO8uDw,0.714,0.671,5,-5.119,1,0.362,0.289,0,0.325,0.641,169.732
1185,Afterglow,Ed Sheeran,0E4Y1XIbs8GrAT1YqVy6dq,0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184
1186,Amigos,Galvan Real,78OSjd1nAuqqFIH6LJAQGj,0.743,0.786,3,-4.285,0,0.0644,0.172,0,0.128,0.599,96.903
1187,Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",27RYrbL6S02LNVhDWVl38b,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172
1188,"Navidad, Navidad",Luis Miguel,683fOEDnFrDuFM9oMpuEhK,0.508,0.843,7,-3.52,0,0.155,0.355,0,0.156,0.748,173.058
1189,Ya es Navidad Popurrí: Ya es Navidad- Zúmbale a la pandereta - Ya vienen los Reyes Magos - Arre Borriquito - Ya es Navidad,Raya Real,58uudyh1lw0OOIFUYH8NRA,0.795,0.818,11,-6.757,1,0.197,0.148,0,0.072,0.796,102.487
1190,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1SV1fxF65n9NhRHp3KlBuu,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736
1191,Do They Know It's Christmas? - 1984 Version,Band Aid,0247StOpd3AkeBQzANX4Zf,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412
1192,Jingle Bells,Raya Real,3MoWNJskxX8DBX0C3pXrE8,0.815,0.725,9,-7.359,1,0.158,0.043,1.89e-06,0.14,0.795,105.032
1193,Santa Claus Is Coming to Town,Michael Bublé,1RMDXedcRno6rDBCbNHDJf,0.594,0.389,10,-7.109,1,0.0517,0.785,0,0.0313,0.396,122.331
1194,Blanca Navidad,Raya Real,32TVrmkTo6wRb5Uv8TJHtj,0.796,0.76,10,-6.959,1,0.106,0.113,0,0.0967,0.815,103.936
1195,Mis Deseos / Feliz Navidad (with Thalia),Michael Bublé,6ZdxGOaZoNzbGrBLjUcrUs,0.657,0.571,9,-6.52,1,0.0379,0.6,0,0.195,0.798,126.004
1196,El Tamborilero - Remastered,Raphael,5TF71RZTcvHw2Lb3ZNFuDI,0.562,0.634,8,-5.545,1,0.037,0.648,0,0.0545,0.586,62.008
1197,Blanca Navidad,Luis Miguel,77J6wE54qpAb2iGegfCVFu,0.362,0.403,10,-10.89,1,0.0296,0.733,3.12e-05,0.069,0.176,90.123
1198,Jingle Bells - Remastered 1999,Frank Sinatra,4HEOgBHRCExyYVeTyrXsnL,0.512,0.339,8,-13.119,1,0.0498,0.727,0,0.0977,0.951,174.609
1199,En Navidad - En directo,Rosana,5B7T5rlFMewr6Npbuw8q8t,0.669,0.904,1,-6.299,1,0.0714,0.283,0,0.98,0.769,129.887
1200,El Burrito De Belén,Juanes,1s8opuqalYMgW0fPM42kgE,0.673,0.898,11,-5.112,1,0.0558,0.124,0,0.553,0.899,179.992
1201,The Christmas Song (Merry Christmas To You),Nat King Cole,4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696
1202,Santa Baby,Kylie Minogue,0cM5URUqqQTpJWonmdzF1J,0.685,0.391,1,-7.183,1,0.0435,0.744,0,0.142,0.443,87.101
1203,¡Ay! del Chiquirritin,Parchis,3avEmlpCtDrgkZCilJ1M7n,0.445,0.577,2,-12.03,1,0.157,0.14,0,0.29,0.919,204.212
1204,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,1Ri9P0ZPrqr6h0REDRdJBd,0.648,0.938,1,-3.298,1,0.115,0.0339,1.28e-06,0.0564,0.849,78.496
1205,La Marimorena,Raya Real,0hxI9KBmASf9FnnLApJESb,0.766,0.515,3,-9.839,1,0.0365,0.35,0,0.4,0.909,109.844
1206,Feliz Navidad,Raya Real,6FwF8Fi3OOrnEyn9oReE6B,0.648,0.782,7,-5.898,1,0.146,0.09,0,0.153,0.881,90.889
1207,De Su Carita Divina,Raya Real,1yzHgxrHqWIhFKZOpKS3gj,0.695,0.501,7,-10.797,1,0.0422,0.573,1.13e-05,0.0727,0.565,98.823
1208,Llegó la Navidad,"Ozuna, Generacion Escogida, Christian Nieves",0Biqb9UJEsimAKNSxTuJYM,0.537,0.897,11,-3.668,1,0.0817,0.0913,0,0.106,0.696,184.143
1209,Los Peces en el Rio,Manolo Escobar,0HE0vjbjJhfyEgBGXfYuUR,0.655,0.41,9,-12.854,0,0.0523,0.806,0,0.235,0.859,122.952
1210,Santa's Coming for Us,Sia,1N1ZpYUJc9fwrqk53FGgWv,0.547,0.814,1,-6.191,1,0.12,0.0215,0,0.0475,0.724,92.986
1211,All I Want For Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273
1212,La Virgen Gitana,Raya Real,7jq7w5I6lJfE69PhK3P1Z8,0.669,0.575,10,-10.269,0,0.0881,0.0309,0,0.0673,0.453,102.305
1213,Noche de Paz,Raya Real,3Q3VEJ4XNIZ2aHMFQHswwr,0.723,0.71,6,-5.755,1,0.155,0.163,0,0.213,0.719,102.487
1214,White Christmas (with Shania Twain),Michael Bublé,2gbCG4Rt9984UZ7Tc0dIFd,0.628,0.484,10,-7.588,1,0.0319,0.469,1.23e-05,0.126,0.642,63.476
1215,Ande La Marimorena,Manolo Escobar,3FAzRy0TPA6y2N4iFxOuL5,0.719,0.487,2,-12.042,1,0.0355,0.176,0,0.0847,0.967,119.934
1216,Campanas de Belén,Raya Real,5ZnpqOSCIPK8yEzUJxTca3,0.75,0.474,0,-10.076,1,0.0288,0.454,0,0.0825,0.905,109.887
1217,Pobre Nació,Raya Real,5uaBJ4IMDhEbdf5iMyIl2o,0.747,0.943,1,-5.243,1,0.204,0.298,0,0.381,0.736,102.946
1218,Noche De Paz,Luis Miguel,45f3AIqqnAhf6EDiFbYFcJ,0.439,0.677,3,-4.473,1,0.0409,0.256,0,0.0847,0.402,99.588
1219,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,5Q2P43CJra0uRAogjHyJDK,0.583,0.572,1,-4.776,1,0.0366,0.738,0,0.266,0.684,113.998
1220,Canción para la Navidad,José Luis Perales,2gSexK7Je8Szlo7nm0vvJB,0.576,0.373,1,-14.339,1,0.0375,0.7,0.00633,0.0917,0.713,118.868
1221,Christmas (Baby Please Come Home),Mariah Carey,3PIDciSFdrQxSQSihim3hN,0.561,0.782,3,-7.444,1,0.0317,0.022,0,0.109,0.704,127.148
1222,It's Christmas,Jamie Cullum,2zs2Ck470VmBFTwUp4NFdv,0.598,0.447,8,-7.932,1,0.0404,0.224,0,0.0704,0.365,123.855
1223,Santa Baby,"Ariana Grande, Liz Gillies",6YJdPrH3i2POzu7hdHIRrb,0.748,0.778,0,-5.752,1,0.137,0.0501,0,0.284,0.777,95.989
1224,Blue Christmas,Elvis Presley,3QiAAp20rPC3dcAtKtMaqQ,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518
1225,Popurrí Navidad,Raya Real,41mAGB3M1zAXHAxuv3FJCd,0.561,0.556,1,-10.696,1,0.0504,0.0714,0,0.105,0.617,129.898
1226,Cozy Little Christmas,Katy Perry,02FaKXXL7KUtRc7K0k54tL,0.774,0.608,7,-6.264,1,0.128,0.128,0,0.0895,0.56,137.494
1227,Christmas Lights,Coldplay,4fzyvSu73BhGvi96p2zwjL,0.312,0.418,7,-9.146,1,0.0296,0.131,0.000679,0.0836,0.237,130.795
1228,A Holly Jolly Christmas - Single Version,Burl Ives,77khP2fIVhSW23NwxrRluh,0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467
1229,Like It's Christmas,Jonas Brothers,1OjmlSFuzYflWjSMTCyTJv,0.725,0.571,1,-6.007,1,0.102,0.0183,0,0.0519,0.61,146.035
1230,All I Want for Christmas Is You,Michael Bublé,1FRqLI971CD1QedTiJeL3c,0.503,0.465,8,-8.077,0,0.0274,0.42,0,0.101,0.143,141.793
1231,Jingle Bells (feat. The Puppini Sisters),Michael Bublé,5qXUIehZetSx94f6QNT88w,0.702,0.588,5,-5.914,1,0.0563,0.634,0,0.198,0.849,122.945
1232,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,6pVW5LRWgeLaHudxauOTJU,0.666,0.841,2,-3.592,1,0.0312,0.613,0,0.113,0.84,128.706
1233,Rudolph The Red-Nosed Reindeer,Dean Martin,2L9QLAhrvtP4EYg1lY0Tnw,0.478,0.201,7,-16.768,1,0.0332,0.919,0,0.0854,0.857,136.471
1234,Ya Vienen Los Reyes Magos,Villancicos,0dWF11f3XqPZCt2xICQeee,0.692,0.374,0,-10.614,1,0.0306,0.358,0,0.186,0.959,108.559
1235,Campana Sobre Campana,La Oreja de Van Gogh,15f3aIvW7EOzB7YZThAfr6,0.656,0.383,9,-14.554,1,0.0274,0.0197,0.0331,0.0715,0.407,94.012
1236,El Burrito Sabanero,Villancicos de Navidad y Canciones de Navidad,35ZL6ARDXRak0HhiJ368C0,0.718,0.467,5,-7.358,1,0.0284,0.832,1.42e-06,0.318,0.962,97.547
1237,Saca Agua del Pozo,Raya Real,02rcKWCHD0LPOa9asDLVBo,0.66,0.936,9,-5.636,1,0.42,0.213,0,0.891,0.485,107.094
1238,Run Rudolph Run - Single Version,Chuck Berry,2pnPe4pJtq7689i5ydzvJJ,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132
1239,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters",2pXpURmn6zC5ZYDMms6fwa,0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874
1240,Campanilleros,Raya Real,0Q8hdKDAQ3uxDRH47EWWe8,0.623,0.405,9,-12.329,0,0.03,0.75,0,0.0863,0.545,104.895
1241,Ay! Del Chiquirritín,Manolo Escobar,2iNfEZG0YixR59tvt0g5M6,0.472,0.371,7,-9.386,1,0.0318,0.663,0,0.0798,0.864,180.883
1242,Frosty The Snowman,Ella Fitzgerald,65irrLqfCMRiO3p87P4C0D,0.579,0.502,8,-7.57,1,0.0513,0.733,0,0.281,0.836,76.816
1243,Sonidos de la Navidad I: Iba Caminando / Camina la Virgen Pura/ Ya Vienen los Reyes Magos/ Pastores Venid,Raya Real,04Ek0QJzdwsLJfpcaSF3pw,0.66,0.951,9,-5.587,1,0.11,0.34,0,0.598,0.704,112.454
1244,A Belén Pastores,Coro Infantil Monte Mijedo,6LwHkBKTn1zihz8LST9Y49,0.614,0.309,9,-10.128,0,0.0641,0.301,1.6e-06,0.419,0.713,130.864
1245,Christmas (Baby Please Come Home),Michael Bublé,4cfFatS3ssDtqDDRz25RRB,0.495,0.793,6,-5.696,1,0.03,0.000942,8.29e-06,0.0791,0.672,125.998
1246,Villancicos de Gloria con azúcar y canela: Villancicos de gloria - Con azúcar y canela,Raya Real,2Ol0cGhVOpG8IkP2Yi5335,0.728,0.608,0,-7.193,1,0.0575,0.256,0,0.0599,0.461,97.981
1247,The Christmas Song (Shawn Mendes & Camila Cabello),Shawn Mendes,0fwxmtpxpMmEMphmJbCAEx,0.341,0.181,2,-12.073,0,0.0366,0.888,0,0.137,0.212,83.608
1248,I'll Be Home for Christmas,Michael Bublé,0tXPhc8LvM4dPvoRwI66XQ,0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13
1249,"Duros, Blandos y Flojos",Morad,5NaTqwzZVQmvw6bnUutU55,0.781,0.494,7,-7.964,0,0.178,0.637,0,0.093,0.663,96.014
1250,Yo Tengo Un Ángel,Rels B,13hojycbY3re8lzGgLv3jV,0.748,0.649,6,-5.444,1,0.11,0.124,2.04e-06,0.172,0.937,94.978
1251,No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",2mM3gZ0BbPwPPMelbA8vgt,0.824,0.837,5,-4.603,1,0.107,0.573,1.66e-05,0.271,0.58,100.021
1252,Culpable,"Rels B, Kaydy Cain",1xWt9MLG4KoN8JOzGQZSZL,0.699,0.781,0,-3.805,0,0.249,0.294,0,0.108,0.706,176.027
1253,La Última Canción,Rels B,2mRwodUOATBk5spcUsEidB,0.793,0.605,1,-4.952,0,0.119,0.426,0,0.334,0.268,91.068
1254,Una Cumbia Triste,Rels B,5IQfg3XiRgQpbKnbyiIDNx,0.781,0.785,4,-6.773,0,0.257,0.264,0,0.134,0.644,91.986
